timestamp_utc,event_type,symbol,name,mode,trade_source,broker,broker_order_id,broker_parent_order_id,broker_status,broker_filled_qty,broker_filled_avg_price,broker_exit_order_id,shares,entry_price,stop_price,target_price,exit_price,exit_reason,status,notes,linked_signal_timestamp_utc,linked_signal_entry,linked_signal_stop,linked_signal_target,linked_signal_confidence,inferred_stop_hit,inferred_target_hit,inferred_first_level_hit,inferred_analysis_start_utc,inferred_analysis_end_utc
2026-03-27T15:35:04.541617+00:00,STOP_HIT,IONQ,IonQ,fourth,ALPACA_PAPER,ALPACA,a54b4c5c-f4bc-4550-9fb4-70d1dc3327a7,a54b4c5c-f4bc-4550-9fb4-70d1dc3327a7,filled,17.0,28.7,52588b76-4976-4033-b929-d68327a2ab75,17,28.49,28.657999999999998,28.154,28.7,STOP_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=STOP_HIT,2026-03-27T14:20:00.939825+00:00,28.49,28.657999999999998,28.154,70.0,,,,,
2026-03-27T15:35:05.645246+00:00,STOP_HIT,RKLB,Rocket Lab,third,ALPACA_PAPER,ALPACA,b8d9a0a4-657c-430f-ab38-6dbe3e7247e3,b8d9a0a4-657c-430f-ab38-6dbe3e7247e3,filled,8.0,62.61,d1581b5b-9e3a-4544-aa1f-8e447d838675,8,62.03,62.589999999999996,60.910000000000004,62.61,STOP_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=STOP_HIT,2026-03-27T15:10:00.837675+00:00,62.03,62.589999999999996,60.910000000000004,70.0,,,,,
2026-03-27T15:40:01.594074+00:00,OPEN,MU,Micron,core_two,ALPACA_PAPER,ALPACA,95a06e10-c13c-4abd-aa2a-fe440ef263fc,95a06e10-c13c-4abd-aa2a-fe440ef263fc,pending_new,,,,1,366.11,362.51375,373.3025,,,OPEN,Paper BUY bracket order submitted. client_order_id=scanner-MU-BUY-3661100-1,2026-03-27T15:40:01.594074+00:00,366.11,362.51375,373.3025,80.0,,,,,
2026-03-27T15:50:01.468660+00:00,OPEN,JOBY,Joby Aviation,primary,ALPACA_PAPER,ALPACA,6b26af64-87af-4f8c-9242-4885cbd075e8,6b26af64-87af-4f8c-9242-4885cbd075e8,pending_new,,,,61,8.19,8.24775,8.0745,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-JOBY-SELL-81900-61,2026-03-27T15:50:01.468660+00:00,8.19,8.24775,8.0745,80.0,,,,,
2026-03-27T16:00:01.475879+00:00,OPEN,ACHR,Archer Aviation,secondary,ALPACA_PAPER,ALPACA,baeddef2-67c6-44e7-9f26-fc0d46587b52,baeddef2-67c6-44e7-9f26-fc0d46587b52,pending_new,,,,96,5.2,5.22975,5.1405,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-ACHR-SELL-52000-96,2026-03-27T16:00:01.475879+00:00,5.2,5.22975,5.1405,70.0,,,,,
2026-03-27T16:10:01.496766+00:00,OPEN,RKLB,Rocket Lab,third,ALPACA_PAPER,ALPACA,a59aa13b-3761-4d5a-9321-af94f2b77368,a59aa13b-3761-4d5a-9321-af94f2b77368,pending_new,,,,8,61.84,62.4,60.720000000000006,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-RKLB-SELL-618400-8,2026-03-27T16:10:01.496766+00:00,61.84,62.4,60.720000000000006,70.0,,,,,
2026-03-27T16:15:03.841302+00:00,TARGET_HIT,HIMS,Hims & Hers,primary,ALPACA_PAPER,ALPACA,8fc682a3-1dde-4b4e-adea-21615a3d7693,8fc682a3-1dde-4b4e-adea-21615a3d7693,filled,25.0,19.61,f7ae0d62-6217-4202-bffc-927dc97f3061,25,19.88,20.0165,19.607,19.61,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T14:50:01.533648+00:00,19.88,20.0165,19.607,99.0,,,,,
2026-03-27T16:20:01.540060+00:00,OPEN,QBTS,D-Wave Quantum,fourth,ALPACA_PAPER,ALPACA,3974b1ca-9b6b-43f1-9845-4e4944a77af9,3974b1ca-9b6b-43f1-9845-4e4944a77af9,pending_new,,,,35,14.155,14.235499999999998,13.994,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-QBTS-SELL-141550-35,2026-03-27T16:20:01.540060+00:00,14.155,14.235499999999998,13.994,70.0,,,,,
2026-03-27T16:20:01.540060+00:00,OPEN,IONQ,IonQ,fourth,ALPACA_PAPER,ALPACA,87cb299c-1d4a-448d-990e-3086cb4dd7df,87cb299c-1d4a-448d-990e-3086cb4dd7df,pending_new,,,,17,28.5,28.668,28.164,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-IONQ-SELL-285000-17,2026-03-27T16:20:01.540060+00:00,28.5,28.668,28.164,70.0,,,,,
2026-03-27T16:30:01.612954+00:00,OPEN,NVDA,NVIDIA,core_one,ALPACA_PAPER,ALPACA,dd47e46f-10be-4bf2-ad16-1d2a42389a92,dd47e46f-10be-4bf2-ad16-1d2a42389a92,pending_new,,,,2,168.815,169.47299999999998,167.499,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-NVDA-SELL-1688150-2,2026-03-27T16:30:01.612954+00:00,168.815,169.47299999999998,167.499,89.0,,,,,
2026-03-27T16:30:01.612954+00:00,OPEN,PLTR,Palantir,core_one,ALPACA_PAPER,ALPACA,b5cdf892-fed8-4144-b8f0-bc6d1a1282c0,b5cdf892-fed8-4144-b8f0-bc6d1a1282c0,pending_new,,,,3,143.69,144.43025,142.2095,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-PLTR-SELL-1436900-3,2026-03-27T16:30:01.612954+00:00,143.69,144.43025,142.2095,90.0,,,,,
2026-03-27T16:40:01.577501+00:00,OPEN,AVGO,Broadcom,core_two,ALPACA_PAPER,ALPACA,7f9d7d6a-96dc-48ab-b8a9-644298d2697b,7f9d7d6a-96dc-48ab-b8a9-644298d2697b,pending_new,,,,1,300.685,302.09200000000004,297.871,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-AVGO-SELL-3006850-1,2026-03-27T16:40:01.577501+00:00,300.685,302.09200000000004,297.871,80.0,,,,,
2026-03-27T16:40:09.585248+00:00,TARGET_HIT,IONQ,IonQ,fourth,ALPACA_PAPER,ALPACA,87cb299c-1d4a-448d-990e-3086cb4dd7df,87cb299c-1d4a-448d-990e-3086cb4dd7df,filled,17.0,28.16,6bbb64fd-43fd-42b1-a10d-dc9a27b3f70e,17,28.5,28.668,28.164,28.16,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T16:20:01.540060+00:00,28.5,28.668,28.164,70.0,,,,,
2026-03-27T16:45:04.826809+00:00,TARGET_HIT,QBTS,D-Wave Quantum,fourth,ALPACA_PAPER,ALPACA,3974b1ca-9b6b-43f1-9845-4e4944a77af9,3974b1ca-9b6b-43f1-9845-4e4944a77af9,filled,35.0,13.99,9cda92a8-0941-40a8-bdb5-754bed4961df,35,14.155,14.235499999999998,13.994,13.99,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T16:20:01.540060+00:00,14.155,14.235499999999998,13.994,70.0,,,,,
2026-03-27T16:50:01.567138+00:00,OPEN,RIVN,Rivian,primary,ALPACA_PAPER,ALPACA,da96a2a8-3a59-47b1-936b-dc104352bb8c,da96a2a8-3a59-47b1-936b-dc104352bb8c,pending_new,,,,33,14.96,15.023000000000001,14.834000000000001,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-RIVN-SELL-149600-33,2026-03-27T16:50:01.567138+00:00,14.96,15.023000000000001,14.834000000000001,83.0,,,,,
2026-03-27T16:50:01.567138+00:00,OPEN,SOFI,SoFi,primary,ALPACA_PAPER,ALPACA,5765e1a8-b241-425d-9dbd-3e18349f7706,5765e1a8-b241-425d-9dbd-3e18349f7706,pending_new,,,,32,15.4,15.4875,15.225,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-SOFI-SELL-154000-32,2026-03-27T16:50:01.567138+00:00,15.4,15.4875,15.225,90.0,,,,,
2026-03-27T16:50:01.567138+00:00,OPEN,NIO,NIO,primary,ALPACA_PAPER,ALPACA,c8dba774-d985-4695-9aa8-538a35baa019,c8dba774-d985-4695-9aa8-538a35baa019,pending_new,,,,91,5.44,5.468,5.384,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-NIO-SELL-54400-91,2026-03-27T16:50:01.567138+00:00,5.44,5.468,5.384,80.0,,,,,
2026-03-27T16:50:01.567138+00:00,OPEN,HIMS,Hims & Hers,primary,ALPACA_PAPER,ALPACA,5eb68ce4-3aff-4f04-a314-6990f7ce964c,5eb68ce4-3aff-4f04-a314-6990f7ce964c,pending_new,,,,25,19.55,19.686500000000002,19.277,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-HIMS-SELL-195500-25,2026-03-27T16:50:01.567138+00:00,19.55,19.686500000000002,19.277,80.0,,,,,
2026-03-27T16:50:12.466439+00:00,STOP_HIT,AVGO,Broadcom,core_two,ALPACA_PAPER,ALPACA,7f9d7d6a-96dc-48ab-b8a9-644298d2697b,7f9d7d6a-96dc-48ab-b8a9-644298d2697b,filled,1.0,302.1,ba02dbcf-9cd2-4c75-8978-3613b1a416db,1,300.685,302.09200000000004,297.871,302.1,STOP_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=STOP_HIT,2026-03-27T16:40:01.577501+00:00,300.685,302.09200000000004,297.871,80.0,,,,,
2026-03-27T17:00:13.139943+00:00,STOP_HIT,HIMS,Hims & Hers,primary,ALPACA_PAPER,ALPACA,5eb68ce4-3aff-4f04-a314-6990f7ce964c,5eb68ce4-3aff-4f04-a314-6990f7ce964c,filled,25.0,19.7456,7f06ce50-b42a-4f92-89b6-5f5c217a0ac1,25,19.55,19.686500000000002,19.277,19.7456,STOP_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=STOP_HIT,2026-03-27T16:50:01.567138+00:00,19.55,19.686500000000002,19.277,80.0,,,,,
2026-03-27T17:05:03.634820+00:00,TARGET_HIT,ACHR,Archer Aviation,secondary,ALPACA_PAPER,ALPACA,baeddef2-67c6-44e7-9f26-fc0d46587b52,baeddef2-67c6-44e7-9f26-fc0d46587b52,filled,96.0,5.14,84a74d3d-c029-4b92-8856-7a4eaa093726,96,5.2,5.22975,5.1405,5.14,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T16:00:01.475879+00:00,5.2,5.22975,5.1405,70.0,,,,,
2026-03-27T17:20:00.949657+00:00,OPEN,QBTS,D-Wave Quantum,fourth,ALPACA_PAPER,ALPACA,6fe01937-3a60-4ae9-be9a-79ffdf49d1e4,6fe01937-3a60-4ae9-be9a-79ffdf49d1e4,pending_new,,,,36,13.87,13.950499999999998,13.709,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-QBTS-SELL-138700-36,2026-03-27T17:20:00.949657+00:00,13.87,13.950499999999998,13.709,70.0,,,,,
2026-03-27T17:20:00.949657+00:00,OPEN,IONQ,IonQ,fourth,ALPACA_PAPER,ALPACA,50e26b83-d4cd-4559-838a-07037ec18cb2,50e26b83-d4cd-4559-838a-07037ec18cb2,pending_new,,,,17,27.94,28.108,27.604000000000003,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-IONQ-SELL-279400-17,2026-03-27T17:20:00.949657+00:00,27.94,28.108,27.604000000000003,70.0,,,,,
2026-03-27T17:20:08.801063+00:00,STOP_HIT,MU,Micron,core_two,ALPACA_PAPER,ALPACA,95a06e10-c13c-4abd-aa2a-fe440ef263fc,95a06e10-c13c-4abd-aa2a-fe440ef263fc,filled,1.0,362.51,d8e28b7b-1c43-47f2-b13a-3aca2463f122,1,366.11,362.51375,373.3025,362.51,STOP_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=STOP_HIT,2026-03-27T15:40:01.594074+00:00,366.11,362.51375,373.3025,80.0,,,,,
2026-03-27T17:25:02.889322+00:00,TARGET_HIT,AAPL,Apple,core_one,ALPACA_PAPER,ALPACA,a6da8255-0ea1-41fc-bbaa-ca40b070d150,a6da8255-0ea1-41fc-bbaa-ca40b070d150,filled,1.0,251.07,4d1c44d1-ec6b-4994-950d-e4c7a285326c,1,252.63,253.40525,251.0795,251.07,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T15:30:00.934981+00:00,252.63,253.40525,251.0795,100.0,,,,,
2026-03-27T17:25:03.525281+00:00,TARGET_HIT,JOBY,Joby Aviation,primary,ALPACA_PAPER,ALPACA,6b26af64-87af-4f8c-9242-4885cbd075e8,6b26af64-87af-4f8c-9242-4885cbd075e8,filled,61.0,8.07,26068c80-0276-4342-9329-5f45ada320fb,61,8.19,8.24775,8.0745,8.07,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T15:50:01.468660+00:00,8.19,8.24775,8.0745,80.0,,,,,
2026-03-27T17:30:01.600702+00:00,OPEN,TSLA,Tesla,core_one,ALPACA_PAPER,ALPACA,72b0a1e0-d79a-4f2e-97b0-247bd4c91cce,72b0a1e0-d79a-4f2e-97b0-247bd4c91cce,pending_new,,,,1,362.235,364.4295,357.846,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-TSLA-SELL-3622350-1,2026-03-27T17:30:01.600702+00:00,362.235,364.4295,357.846,86.0,,,,,
2026-03-27T17:30:01.600702+00:00,OPEN,AAPL,Apple,core_one,ALPACA_PAPER,ALPACA,f75b0111-a549-42ae-b3f4-1c0462382849,f75b0111-a549-42ae-b3f4-1c0462382849,pending_new,,,,1,250.54,251.31525,248.9895,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-AAPL-SELL-2505400-1,2026-03-27T17:30:01.600702+00:00,250.54,251.31525,248.9895,100.0,,,,,
2026-03-27T17:30:09.925834+00:00,TARGET_HIT,RIVN,Rivian,primary,ALPACA_PAPER,ALPACA,da96a2a8-3a59-47b1-936b-dc104352bb8c,da96a2a8-3a59-47b1-936b-dc104352bb8c,filled,23.0,14.83,5fd52805-d911-4d22-ae35-1ffba914715a,33,14.96,15.023000000000001,14.834000000000001,14.83,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T16:50:01.567138+00:00,14.96,15.023000000000001,14.834000000000001,83.0,,,,,
2026-03-27T17:30:10.760576+00:00,TARGET_HIT,NIO,NIO,primary,ALPACA_PAPER,ALPACA,c8dba774-d985-4695-9aa8-538a35baa019,c8dba774-d985-4695-9aa8-538a35baa019,filled,91.0,5.38,9a781d63-494d-44b1-9f92-325dc16ba87b,91,5.44,5.468,5.384,5.38,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T16:50:01.567138+00:00,5.44,5.468,5.384,80.0,,,,,
2026-03-27T17:40:00.935799+00:00,OPEN,GOOGL,Alphabet,core_two,ALPACA_PAPER,ALPACA,99ffefa4-e5f8-4545-b88e-b956fb02203c,99ffefa4-e5f8-4545-b88e-b956fb02203c,pending_new,,,,1,274.76,276.0375,272.205,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-GOOGL-SELL-2747600-1,2026-03-27T17:40:00.935799+00:00,274.76,276.0375,272.205,90.0,,,,,
2026-03-27T17:40:00.935799+00:00,OPEN,AVGO,Broadcom,core_two,ALPACA_PAPER,ALPACA,b06a58bc-cf5f-4662-ad0a-8cdbc5a1d41c,b06a58bc-cf5f-4662-ad0a-8cdbc5a1d41c,pending_new,,,,1,300.38,301.78700000000003,297.566,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-AVGO-SELL-3003800-1,2026-03-27T17:40:00.935799+00:00,300.38,301.78700000000003,297.566,80.0,,,,,
2026-03-27T17:45:04.269832+00:00,TARGET_HIT,SOFI,SoFi,primary,ALPACA_PAPER,ALPACA,5765e1a8-b241-425d-9dbd-3e18349f7706,5765e1a8-b241-425d-9dbd-3e18349f7706,filled,32.0,15.22,e5e9c7bf-89cb-4e7e-8354-4ce81dc26243,32,15.4,15.4875,15.225,15.22,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T16:50:01.567138+00:00,15.4,15.4875,15.225,90.0,,,,,
2026-03-27T17:50:01.546774+00:00,OPEN,RIVN,Rivian,primary,ALPACA_PAPER,ALPACA,c9766d1a-c0a2-42ed-b38c-343f98fc0bfe,c9766d1a-c0a2-42ed-b38c-343f98fc0bfe,pending_new,,,,33,14.795,14.858,14.669,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-RIVN-SELL-147950-33,2026-03-27T17:50:01.546774+00:00,14.795,14.858,14.669,100.0,,,,,
2026-03-27T17:50:01.546774+00:00,OPEN,SOFI,SoFi,primary,ALPACA_PAPER,ALPACA,8ae3e3bb-e6b8-4a30-a0b0-7fa38279dbc7,8ae3e3bb-e6b8-4a30-a0b0-7fa38279dbc7,pending_new,,,,32,15.21,15.297500000000001,15.035,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-SOFI-SELL-152100-32,2026-03-27T17:50:01.546774+00:00,15.21,15.297500000000001,15.035,90.0,,,,,
2026-03-27T17:50:01.546774+00:00,OPEN,NIO,NIO,primary,ALPACA_PAPER,ALPACA,3b43534e-99e8-4819-aba8-c62e5a087dd1,3b43534e-99e8-4819-aba8-c62e5a087dd1,pending_new,,,,93,5.375,5.403,5.319,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-NIO-SELL-53750-93,2026-03-27T17:50:01.546774+00:00,5.375,5.403,5.319,80.0,,,,,
2026-03-27T17:50:01.546774+00:00,OPEN,HIMS,Hims & Hers,primary,ALPACA_PAPER,ALPACA,e1c99629-c32f-4912-a9c6-f602bfbf85f9,e1c99629-c32f-4912-a9c6-f602bfbf85f9,pending_new,,,,25,19.41,19.5465,19.137,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-HIMS-SELL-194100-25,2026-03-27T17:50:01.546774+00:00,19.41,19.5465,19.137,80.0,,,,,
2026-03-27T17:50:01.546774+00:00,OPEN,JOBY,Joby Aviation,primary,ALPACA_PAPER,ALPACA,936c614b-c84f-4278-9f43-38c81f16d3c8,936c614b-c84f-4278-9f43-38c81f16d3c8,pending_new,,,,62,8.0,8.05775,7.884500000000001,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-JOBY-SELL-80000-62,2026-03-27T17:50:01.546774+00:00,8.0,8.05775,7.884500000000001,80.0,,,,,
2026-03-27T17:50:12.140065+00:00,TARGET_HIT,RKLB,Rocket Lab,third,ALPACA_PAPER,ALPACA,a59aa13b-3761-4d5a-9321-af94f2b77368,a59aa13b-3761-4d5a-9321-af94f2b77368,filled,8.0,60.71,b009a491-149b-4587-8765-b1d934824f19,8,61.84,62.4,60.720000000000006,60.71,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T16:10:01.496766+00:00,61.84,62.4,60.720000000000006,70.0,,,,,
2026-03-27T18:00:01.444904+00:00,OPEN,ACHR,Archer Aviation,secondary,ALPACA_PAPER,ALPACA,68cb8b64-38b0-42d5-8d03-047bb824fbc8,68cb8b64-38b0-42d5-8d03-047bb824fbc8,pending_new,,,,98,5.075,5.10475,5.0155,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-ACHR-SELL-50750-98,2026-03-27T18:00:01.444904+00:00,5.075,5.10475,5.0155,70.0,,,,,
2026-03-27T18:00:11.431561+00:00,TARGET_HIT,IONQ,IonQ,fourth,ALPACA_PAPER,ALPACA,50e26b83-d4cd-4559-838a-07037ec18cb2,50e26b83-d4cd-4559-838a-07037ec18cb2,filled,17.0,27.5982,64915800-d704-4960-b7fd-75356e9e8b99,17,27.94,28.108,27.604000000000003,27.5982,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T17:20:00.949657+00:00,27.94,28.108,27.604000000000003,70.0,,,,,
2026-03-27T18:05:06.574082+00:00,STOP_HIT,ACHR,Archer Aviation,secondary,ALPACA_PAPER,ALPACA,68cb8b64-38b0-42d5-8d03-047bb824fbc8,68cb8b64-38b0-42d5-8d03-047bb824fbc8,filled,98.0,5.1,76354bad-95c3-4dfd-8c2c-c456c9d96a26,98,5.075,5.10475,5.0155,5.1,STOP_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=STOP_HIT,2026-03-27T18:00:01.444904+00:00,5.075,5.10475,5.0155,70.0,,,,,
2026-03-27T18:10:01.348784+00:00,OPEN,BITF,Bitfarms,third,ALPACA_PAPER,ALPACA,8a548fcc-503c-4fdf-bac9-2bb0bd566f82,8a548fcc-503c-4fdf-bac9-2bb0bd566f82,pending_new,,,,259,1.925,1.9460000000000002,1.883,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-BITF-SELL-19250-259,2026-03-27T18:10:01.348784+00:00,1.925,1.9460000000000002,1.883,70.0,,,,,
2026-03-27T18:10:01.348784+00:00,OPEN,RKLB,Rocket Lab,third,ALPACA_PAPER,ALPACA,97f9b690-a423-4ebf-8841-a6896720c46a,97f9b690-a423-4ebf-8841-a6896720c46a,pending_new,,,,8,60.72,61.279999999999994,59.6,,,OPEN,Paper SELL bracket order submitted. client_order_id=scanner-RKLB-SELL-607200-8,2026-03-27T18:10:01.348784+00:00,60.72,61.279999999999994,59.6,70.0,,,,,
2026-03-27T18:10:10.465028+00:00,TARGET_HIT,AAPL,Apple,core_one,ALPACA_PAPER,ALPACA,f75b0111-a549-42ae-b3f4-1c0462382849,f75b0111-a549-42ae-b3f4-1c0462382849,filled,1.0,248.98,cf83582e-26a6-4f81-a323-3a57013b8092,1,250.54,251.31525,248.9895,248.98,TARGET_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=TARGET_HIT,2026-03-27T17:30:01.600702+00:00,250.54,251.31525,248.9895,100.0,,,,,
2026-03-27T18:15:04.761023+00:00,STOP_HIT,AVGO,Broadcom,core_two,ALPACA_PAPER,ALPACA,b06a58bc-cf5f-4662-ad0a-8cdbc5a1d41c,b06a58bc-cf5f-4662-ad0a-8cdbc5a1d41c,filled,1.0,301.78,63a90279-d429-435b-acdd-443da844fa5f,1,300.38,301.78700000000003,297.566,301.78,STOP_HIT,CLOSED,Paper trade exit synced from Alpaca. exit_event=STOP_HIT,2026-03-27T17:40:00.935799+00:00,300.38,301.78700000000003,297.566,80.0,,,,,
