id,scan_time,mode,scan_source,market_phase,candidate_count,placed_count,skipped_count,created_at
860,2026-04-10 13:55:04.626183+00:00,core_one,SCHEDULED,OPENING,0,0,0,2026-04-10 13:55:09.838724+00:00
861,2026-04-10 13:55:10.186359+00:00,primary,SCHEDULED,OPENING,0,0,0,2026-04-10 13:55:19.380885+00:00
862,2026-04-10 13:55:19.893175+00:00,secondary,SCHEDULED,OPENING,0,0,0,2026-04-10 13:55:29.254143+00:00
863,2026-04-10 13:55:29.922746+00:00,third,SCHEDULED,OPENING,0,0,0,2026-04-10 13:55:39.239416+00:00
864,2026-04-10 13:55:40.032626+00:00,fourth,SCHEDULED,OPENING,0,0,0,2026-04-10 13:55:49.505708+00:00
865,2026-04-10 13:55:50.273119+00:00,fifth,SCHEDULED,OPENING,0,0,0,2026-04-10 13:55:56.910867+00:00
866,2026-04-10 13:55:57.759327+00:00,sixth,SCHEDULED,OPENING,0,0,0,2026-04-10 13:56:04.595018+00:00
867,2026-04-10 13:56:05.136657+00:00,core_one,SCHEDULED,OPENING,0,0,0,2026-04-10 13:56:14.378458+00:00
868,2026-04-10 13:56:15.219580+00:00,core_two,SCHEDULED,OPENING,0,0,0,2026-04-10 13:56:24.884379+00:00
869,2026-04-10 13:56:25.629023+00:00,core_three,SCHEDULED,OPENING,0,0,0,2026-04-10 13:56:32.293798+00:00
870,2026-04-10 14:05:03.493030+00:00,core_two,SCHEDULED,MORNING,1,1,0,2026-04-10 14:05:12.562143+00:00
871,2026-04-10 14:05:13.092573+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:05:20.721618+00:00
872,2026-04-10 14:05:21.489653+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:05:28.716575+00:00
873,2026-04-10 14:05:29.570528+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 14:05:36.556259+00:00
874,2026-04-10 14:05:37.088587+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:05:44.549747+00:00
875,2026-04-10 14:05:45.060907+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:05:50.808624+00:00
876,2026-04-10 14:05:51.529784+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:05:57.197288+00:00
877,2026-04-10 14:05:58.065466+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 14:06:05.800492+00:00
878,2026-04-10 14:06:06.311769+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 14:06:13.453095+00:00
879,2026-04-10 14:06:14.404283+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 14:06:19.966463+00:00
880,2026-04-10 14:15:05.645179+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 14:15:10.255209+00:00
881,2026-04-10 14:15:11.139529+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:15:21.408862+00:00
882,2026-04-10 14:15:22.038070+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:15:29.065993+00:00
883,2026-04-10 14:15:29.532250+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 14:15:36.129592+00:00
884,2026-04-10 14:15:36.803389+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:15:44.684298+00:00
885,2026-04-10 14:15:45.252470+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:16:01.153244+00:00
886,2026-04-10 14:16:01.620056+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:16:07.712412+00:00
887,2026-04-10 14:16:08.427532+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 14:16:16.564480+00:00
888,2026-04-10 14:16:17.216105+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 14:16:24.691504+00:00
889,2026-04-10 14:16:25.234425+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 14:16:30.589914+00:00
890,2026-04-10 14:25:04.692356+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:25:10.332508+00:00
891,2026-04-10 14:25:11.100238+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:25:18.854169+00:00
892,2026-04-10 14:25:19.400287+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:25:26.186733+00:00
893,2026-04-10 14:25:26.914789+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 14:25:34.490723+00:00
894,2026-04-10 14:25:35.229884+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:25:42.917993+00:00
895,2026-04-10 14:25:43.520895+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:25:49.319921+00:00
896,2026-04-10 14:25:49.918822+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:25:56.155403+00:00
897,2026-04-10 14:25:56.834619+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 14:26:04.911041+00:00
898,2026-04-10 14:26:05.672357+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 14:26:12.777112+00:00
899,2026-04-10 14:26:13.277627+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 14:26:18.841078+00:00
900,2026-04-10 14:35:06.416882+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:35:11.948998+00:00
901,2026-04-10 14:35:12.453484+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:35:18.473685+00:00
902,2026-04-10 14:35:19.325924+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:35:25.212996+00:00
903,2026-04-10 14:35:25.977934+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 14:35:32.036597+00:00
904,2026-04-10 14:35:32.566488+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:35:37.925252+00:00
905,2026-04-10 14:35:38.756234+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:35:43.642916+00:00
906,2026-04-10 14:35:44.377603+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:35:49.384792+00:00
907,2026-04-10 14:35:50.214972+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 14:35:56.699801+00:00
908,2026-04-10 14:35:57.350690+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 14:36:04.236050+00:00
909,2026-04-10 14:36:04.744480+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 14:36:10.177324+00:00
910,2026-04-10 14:45:05.439038+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:45:10.456624+00:00
911,2026-04-10 14:45:11.067011+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:45:17.654001+00:00
912,2026-04-10 14:45:18.420209+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:45:25.985439+00:00
913,2026-04-10 14:45:26.840869+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 14:45:33.473959+00:00
914,2026-04-10 14:45:33.932828+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:45:40.787344+00:00
915,2026-04-10 14:45:41.304058+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:45:46.875802+00:00
916,2026-04-10 14:45:47.400633+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:45:52.422106+00:00
917,2026-04-10 14:45:53.164437+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 14:46:00.666543+00:00
918,2026-04-10 14:46:01.223297+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 14:46:08.546517+00:00
919,2026-04-10 14:46:09.032815+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 14:46:14.430029+00:00
920,2026-04-10 14:55:04.037352+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 14:55:09.488827+00:00
921,2026-04-10 14:55:10.120768+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:55:17.303426+00:00
922,2026-04-10 14:55:17.978533+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 14:55:25.731810+00:00
923,2026-04-10 14:55:26.414570+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 14:55:33.208993+00:00
924,2026-04-10 14:55:33.812103+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:55:40.977226+00:00
925,2026-04-10 14:55:41.688771+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:55:47.532687+00:00
926,2026-04-10 14:55:48.025994+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 14:55:53.408041+00:00
927,2026-04-10 14:55:53.936428+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 14:56:00.705664+00:00
928,2026-04-10 14:56:01.571714+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 14:56:08.502549+00:00
929,2026-04-10 14:56:09.183193+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 14:56:14.810541+00:00
930,2026-04-10 15:05:04.087134+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:05:09.673643+00:00
931,2026-04-10 15:05:10.236373+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:05:20.867214+00:00
932,2026-04-10 15:05:21.718007+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:05:28.332831+00:00
933,2026-04-10 15:05:28.824480+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 15:05:35.746721+00:00
934,2026-04-10 15:05:36.463590+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:05:42.836300+00:00
935,2026-04-10 15:05:43.515004+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:05:48.638513+00:00
936,2026-04-10 15:05:49.439179+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:05:54.891780+00:00
937,2026-04-10 15:05:55.763632+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 15:06:03.404409+00:00
938,2026-04-10 15:06:04.030481+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 15:06:10.293608+00:00
939,2026-04-10 15:06:11.083560+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 15:06:17.040759+00:00
940,2026-04-10 15:15:04.882194+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:15:09.333655+00:00
941,2026-04-10 15:15:10.188279+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:15:17.470425+00:00
942,2026-04-10 15:15:18.292469+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:15:25.141389+00:00
943,2026-04-10 15:15:25.823586+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 15:15:32.242585+00:00
944,2026-04-10 15:15:32.794320+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:15:39.870177+00:00
945,2026-04-10 15:15:40.547353+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:15:45.630804+00:00
946,2026-04-10 15:15:46.467932+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:15:52.102638+00:00
947,2026-04-10 15:15:52.648605+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 15:15:59.585478+00:00
948,2026-04-10 15:16:00.340899+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 15:16:07.374311+00:00
949,2026-04-10 15:16:08.041579+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 15:16:13.650412+00:00
950,2026-04-10 15:25:04.096446+00:00,core_one,SCHEDULED,MORNING,2,2,0,2026-04-10 15:25:13.117080+00:00
951,2026-04-10 15:25:13.627336+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:25:21.094265+00:00
952,2026-04-10 15:25:21.827428+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:25:28.936089+00:00
953,2026-04-10 15:25:29.522425+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 15:25:35.935003+00:00
954,2026-04-10 15:25:36.634515+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:25:43.465859+00:00
955,2026-04-10 15:25:44.053405+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:25:48.832277+00:00
956,2026-04-10 15:25:49.316137+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:25:54.760599+00:00
957,2026-04-10 15:25:55.593355+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 15:26:02.859720+00:00
958,2026-04-10 15:26:03.370336+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 15:26:10.528207+00:00
959,2026-04-10 15:26:11.078208+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 15:26:16.339950+00:00
960,2026-04-10 15:35:07.529101+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 15:35:12.957271+00:00
961,2026-04-10 15:35:13.732929+00:00,primary,SCHEDULED,MORNING,1,1,0,2026-04-10 15:35:24.557546+00:00
962,2026-04-10 15:35:33.396404+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:35:41.220063+00:00
963,2026-04-10 15:35:50.119478+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 15:35:57.711969+00:00
964,2026-04-10 15:36:06.706313+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:36:14.913979+00:00
965,2026-04-10 15:36:23.915492+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:36:29.645724+00:00
966,2026-04-10 15:36:38.714102+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:36:44.535671+00:00
967,2026-04-10 15:36:53.464246+00:00,core_one,SCHEDULED,MORNING,2,2,0,2026-04-10 15:37:04.558293+00:00
968,2026-04-10 15:37:13.898875+00:00,core_two,SCHEDULED,MORNING,1,1,0,2026-04-10 15:37:24.713938+00:00
969,2026-04-10 15:37:34.126750+00:00,core_three,SCHEDULED,MORNING,1,1,0,2026-04-10 15:37:41.858251+00:00
970,2026-04-10 15:45:09.769806+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 15:45:13.942946+00:00
971,2026-04-10 15:45:30.322650+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:45:38.561718+00:00
972,2026-04-10 15:45:47.743392+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:45:55.852697+00:00
973,2026-04-10 15:46:05.574512+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 15:46:13.798292+00:00
974,2026-04-10 15:46:23.130143+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:46:31.262565+00:00
975,2026-04-10 15:46:40.396244+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:46:46.409554+00:00
976,2026-04-10 15:46:55.894768+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:47:02.225841+00:00
977,2026-04-10 15:47:11.778621+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 15:47:19.747856+00:00
978,2026-04-10 15:47:29.200778+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 15:47:37.051852+00:00
979,2026-04-10 15:47:46.659220+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 15:47:52.727186+00:00
980,2026-04-10 15:55:11.647989+00:00,primary,SCHEDULED,MORNING,3,3,0,2026-04-10 15:55:22.489425+00:00
981,2026-04-10 15:55:38.826074+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:55:46.774395+00:00
982,2026-04-10 15:55:56.086390+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-10 15:56:04.072636+00:00
983,2026-04-10 15:56:13.507002+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-10 15:56:23.502923+00:00
984,2026-04-10 15:56:32.523610+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:56:41.073269+00:00
985,2026-04-10 15:56:50.048892+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:56:56.410855+00:00
986,2026-04-10 15:57:05.630347+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-10 15:57:12.102684+00:00
987,2026-04-10 15:57:21.220262+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-10 15:57:29.664398+00:00
988,2026-04-10 15:57:38.708067+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-10 15:57:47.091194+00:00
989,2026-04-10 15:57:55.944553+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-10 15:58:02.119416+00:00
990,2026-04-10 16:05:31.306481+00:00,secondary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:05:36.725890+00:00
991,2026-04-10 16:05:53.065055+00:00,primary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:06:01.500579+00:00
992,2026-04-10 16:06:10.635805+00:00,secondary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:06:18.844273+00:00
993,2026-04-10 16:06:27.939429+00:00,third,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:06:35.313404+00:00
994,2026-04-10 16:06:44.476306+00:00,fourth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:06:52.903832+00:00
995,2026-04-10 16:07:02.025389+00:00,fifth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:07:08.536425+00:00
996,2026-04-10 16:07:17.912114+00:00,sixth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:07:23.531471+00:00
997,2026-04-10 16:07:32.727649+00:00,core_one,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:07:41.583895+00:00
998,2026-04-10 16:07:50.466896+00:00,core_two,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:07:58.467837+00:00
999,2026-04-10 16:08:07.481888+00:00,core_three,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:08:13.748156+00:00
1000,2026-04-10 16:15:13.400172+00:00,sixth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:15:20.946159+00:00
1001,2026-04-10 16:15:37.347134+00:00,primary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:15:45.473993+00:00
1002,2026-04-10 16:15:54.580349+00:00,secondary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:16:02.425245+00:00
1003,2026-04-10 16:16:11.761257+00:00,third,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:16:20.285231+00:00
1004,2026-04-10 16:16:29.521160+00:00,fourth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:16:37.878700+00:00
1005,2026-04-10 16:16:46.963994+00:00,fifth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:16:53.437708+00:00
1006,2026-04-10 16:17:02.695587+00:00,sixth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:17:08.651639+00:00
1007,2026-04-10 16:17:17.673212+00:00,core_one,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:17:26.158316+00:00
1008,2026-04-10 16:17:35.562081+00:00,core_two,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:17:45.020956+00:00
1009,2026-04-10 16:17:54.207622+00:00,core_three,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:18:00.590020+00:00
1010,2026-04-10 16:25:12.160786+00:00,third,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:25:17.693160+00:00
1011,2026-04-10 16:25:34.079622+00:00,primary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:25:42.557260+00:00
1012,2026-04-10 16:25:51.749654+00:00,secondary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:25:59.316354+00:00
1013,2026-04-10 16:26:08.469529+00:00,third,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:26:22.172304+00:00
1014,2026-04-10 16:26:31.139004+00:00,fourth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:26:39.462949+00:00
1015,2026-04-10 16:26:48.783258+00:00,fifth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:26:54.181149+00:00
1016,2026-04-10 16:27:03.298015+00:00,sixth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:27:08.988073+00:00
1017,2026-04-10 16:27:17.969774+00:00,core_one,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:27:26.735325+00:00
1018,2026-04-10 16:27:35.757682+00:00,core_two,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:27:43.447326+00:00
1019,2026-04-10 16:27:52.516023+00:00,core_three,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:27:58.927102+00:00
1020,2026-04-10 16:35:14.682938+00:00,fourth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:35:20.158223+00:00
1021,2026-04-10 16:35:36.500763+00:00,primary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:35:44.418892+00:00
1022,2026-04-10 16:35:53.296793+00:00,secondary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:36:00.639320+00:00
1023,2026-04-10 16:36:09.669612+00:00,third,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:36:17.786653+00:00
1024,2026-04-10 16:36:26.597347+00:00,fourth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:36:34.581648+00:00
1025,2026-04-10 16:36:43.649395+00:00,fifth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:36:49.290838+00:00
1026,2026-04-10 16:36:58.197801+00:00,sixth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:37:04.125265+00:00
1027,2026-04-10 16:37:13.340120+00:00,core_one,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:37:21.177652+00:00
1028,2026-04-10 16:37:29.963693+00:00,core_two,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:37:38.033789+00:00
1029,2026-04-10 16:37:47.184008+00:00,core_three,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:37:52.723928+00:00
1030,2026-04-10 16:45:14.005845+00:00,fifth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:45:18.644364+00:00
1031,2026-04-10 16:45:35.027553+00:00,primary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:45:43.010262+00:00
1032,2026-04-10 16:45:52.036145+00:00,secondary,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:45:59.429057+00:00
1033,2026-04-10 16:46:08.341586+00:00,third,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:46:16.230511+00:00
1034,2026-04-10 16:46:25.448600+00:00,fourth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:46:33.501095+00:00
1035,2026-04-10 16:46:42.567974+00:00,fifth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:46:48.412823+00:00
1036,2026-04-10 16:46:57.449829+00:00,sixth,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:47:03.187632+00:00
1037,2026-04-10 16:47:12.302310+00:00,core_one,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:47:20.049278+00:00
1038,2026-04-10 16:47:29.259193+00:00,core_two,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:47:37.072120+00:00
1039,2026-04-10 16:47:46.385606+00:00,core_three,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:47:52.846770+00:00
1040,2026-04-10 16:55:16.298675+00:00,core_one,SCHEDULED,MIDDAY,0,0,0,2026-04-10 16:55:21.690432+00:00
